2023-02-03 15:11:07|5|247374600|9764984|IBSJ|IEVOLI AMBER|99|Other Type - no additional information|22|61|9|8|1|01-06T09:00Z|undefined|1|6|9|0|6|DEBVR|0
2023-02-03 15:11:13|5|211555420|8710766|DCZO|JAN|33|Dredging or underwater ops|37|7|7|6|1|03-17T12:00Z|undefined|3|17|12|0|1.2|-DREDGER|0
2023-02-03 15:11:41|5|211411980|9313187|DBHX|ZENIT|90|Other Type - all ships of this type|18|12|2|4|1|02-02T14:00Z|undefined|2|2|14|0|2.1|SURVEY OPS WESER|0
2023-02-03 15:11:41|5|211228510|0|DFDT|UBENA VON BREMEN|36|Sailing|22|1|4|4|1|09-25T14:01Z|undefined|9|25|14|1|2.3|BREMERERHAVEM|0
2023-02-03 15:12:06|5|211253400|8862662|DFDR|WAL|37|Pleasure Craft|13|38|6|6|1|06-09T14:00Z|undefined|6|9|14|0|5.4|BREMERHAVEN|0
2023-02-03 15:12:08|5|211472070|0|DB6098|WESERTANK 22|80|Tanker - all ships of this type|31|5|3|4|0|00-00T24:60Z|undefined|0|0|24|60|0||0
2023-02-03 15:12:09|5|211253400|8862662|DFDR|WAL|37|Pleasure Craft|13|38|6|6|1|06-09T14:00Z|undefined|6|9|14|0|5.4|BREMERHAVEN|0
2023-02-03 15:12:10|5|376469000|9376191|J8B6397|FAKO NAMME MENYOLI I|52|Tug|14|15|6|6|1|01-26T10:00Z|undefined|1|26|10|0|6.2|SANTA CRUZ|0
2023-02-03 15:12:11|5|211290740|8116702|DDNL|FAIRPLAY-53|52|Tug|7|20|7|2|1|01-30T16:00Z|undefined|1|30|16|0|4.4|BREMERHAVEN|0
2023-02-03 15:12:45|5|304676000|9294977|V2BQ2|NOVA|79|Cargo - No additional information|134|11|8|10|0|02-01T03:00Z|undefined|2|1|3|0|5|DEBRV|0
2023-02-03 15:12:46|5|211228220|0|DFPE|CORA|80|Tanker - all ships of this type|32|6|5|2|1|10-18T14:21Z|undefined|10|18|14|21|2.1|BREMERHAVEN|0
2023-02-03 15:12:50|5|211706840|0|DA3095|TAUCHER BREMENPORTS|34|Diving ops|12|6|3|3|1|07-26T10:00Z|undefined|7|26|10|0|1.4|BREMERHAVEN|0
2023-02-03 15:12:58|5|209416000|9524152|5BUD4|MEDWAY|33|Dredging or underwater ops|17|103|14|7|1|01-29T10:00Z|undefined|1|29|10|0|5.5|BREMERHAVEN|0
2023-02-03 15:13:10|5|211537690|0|DBLQ|VISURGIS|50|Pilot Vessel1|14|5|3|3|1|04-11T09:00Z|undefined|4|11|9|0|1.9|BREMERHAVEN|0
2023-02-03 15:13:17|5|211208720|8806113|DBCK|FS HEINCKE|90|Other Type - all ships of this type|13|42|5|7|0|12-02T07:00Z|undefined|12|2|7|0|4|BREMERHAVEN|0
2023-02-03 15:13:20|5|277336000|8707745|LYSA|NIDA|30|Fishing|20|42|3|11|0|09-20T16:00Z|undefined|9|20|16|0|6.3|BREMERHAVEN|0
2023-02-03 15:13:30|5|211386490|0|DBHN|NADIR|90|Other Type - all ships of this type|11|5|2|2|1|02-26T16:00Z|undefined|2|26|16|0|1.1|SURVEY OPERATION|0
